Vernier Format 2
1.283 m.cmbl 9/24/2015 12:48:11 .
Latest
Time	Temperature
132	-4.23866113453
132.5	-4.2520681721
133	-4.25877361722
133.5	-4.29679543838
134	-4.28337125094
134.5	-4.25430317772
135	-4.23866113453
135.5	-4.23419326272
136	-4.23419326272
136.5	-4.21409488986
137	-4.22302607637
137.5	-4.23419326272
138	-4.22972596089
138.5	-4.22302607637
139	-4.22972596089
139.5	-4.22302607637
140	-4.20516597926
140.5	-4.23419326272
141	-4.35278514333
141.5	-4.53481221086
142	-4.63861199832
142.5	-4.73139245098
143	-4.80625106518
143.5	-4.9359372819
144	-5.04552845273
144.5	-5.13024545811
145	-5.13483075483
145.5	-4.89948466116
146	-4.74045756714
146.5	-4.63409248804
147	-4.56862581324
147.5	-4.51904380153
148	-4.49427933331
148.5	-4.44480327989
149	-4.42458334286
149.5	-4.3953974822
150	-4.38642213421
150.5	-4.38642213421
151	-4.39090951926
151.5	-4.39764168044
152	-4.3953974822
152.5	-4.3953974822
153	-4.38642213421
153.5	-4.37296344407
154	-4.37296344407
154.5	-4.37296344407
155	-4.39090951926
155.5	-4.39988602324
156	-4.41560047278
156.5	-4.41560047278
157	-4.42907564718
157.5	-4.45828976864
158	-4.47852931338
158.5	-4.49878065067
159	-4.49878065067
159.5	-4.52354833037
160	-4.50778503578
160.5	-4.51904380153
161	-4.50328255141
161.5	-4.51904380153
162	-4.51453985711
162.5	-4.51453985711
163	-4.49878065067
163.5	-4.51228810399
164	-4.53030621994
164.5	-4.53255914226
165	-4.53931878702
165.5	-4.53481221086
166	-4.55735094867
166.5	-4.55284202924
167	-4.57313678608
167.5	-4.56411542738
168	-4.55960562827
168.5	-4.55735094867
169	-4.57764834613
169.5	-4.59795763937
170	-4.62279629468
170.5	-4.61827884966
171	-4.63409248804
171.5	-4.65669594786
172	-4.67252716721
172.5	-4.70194726284
173	-4.69289225617
173.5	-4.70194726284
174	-4.72006440495
174.5	-4.73592471122
175	-4.73139245098
175.5	-4.73139245098
176	-4.75179231462
176.5	-4.85169927208
177	-4.7948983882
177.5	-4.71100464514
178	-4.71100464514
178.5	-4.74499101898
179	-4.60698781588
179.5	-4.46953250554
180	-4.44480327989
215	-5.27728222662
215.5	-5.28188739176
216	-5.28649318195
216.5	-5.30031430541
217	-5.31644607153
217.5	-5.32566767121
218	-5.32566767121
218.5	-5.33258551799
219	-5.33719820061
219.5	-5.33719820061
220	-5.35796304907
220.5	-5.36257918951
221	-5.36257918951
221.5	-5.3879792216
222	-5.36719595948
222.5	-5.37412229535
223	-5.37643138902
223.5	-5.37643138902
224	-5.3879792216
224.5	-5.3810500491
225	-5.3879792216
225.5	-5.40646395765
226	-5.40646395765
226.5	-5.40646395765
227	-5.41108672095
227.5	-5.40877526029
228	-5.40646395765
228.5	-5.38335961559
229	-5.22666659126
229.5	-5.17612622009
230	-5.02952452681
230.5	-4.82215110731
231	-4.62279629468
231.5	-4.33261850556
